incident_id,location_id,date_time,incident_vehicle_type,deaths_occurred,severity,weather_condition
2143,94,2024-05-01 19:20:35,Bike,3,Major,Sunny
2144,87,2025-03-29 18:28:41,Car,0,Major,Snowy
2145,42,2024-06-16 06:07:00,Bike,3,Moderate,Foggy
2146,44,2024-06-29 20:57:04,Bike,0,Moderate,Rainy
2147,14,2025-01-15 04:09:46,Bike,0,Minor,Sunny
2148,78,2024-05-15 04:42:59,Bike,2,Moderate,Snowy
2149,2,2024-09-26 03:17:15,Bike,0,Moderate,Rainy
2150,37,2025-02-13 14:48:47,Bus,3,Major,Sunny
2151,69,2024-11-02 01:20:49,Car,3,Major,Snowy
2152,38,2024-07-30 03:44:39,Bus,0,Minor,Snowy
2153,41,2024-05-18 05:22:00,Bike,2,Minor,Sunny
2154,62,2024-05-18 11:28:48,Car,2,Major,Rainy
2155,60,2024-06-17 14:14:01,Bus,2,Minor,Snowy
2156,14,2024-10-10 18:34:08,Car,0,Moderate,Sunny
2157,89,2024-05-25 09:02:47,Car,0,Moderate,Rainy
2158,84,2025-04-17 07:23:17,Car,0,Major,Sunny
2159,2,2025-04-18 15:49:57,Bike,0,Moderate,Rainy
2160,70,2024-11-22 11:41:36,Bike,1,Minor,Foggy
2161,17,2025-02-20 17:35:01,Bus,1,Moderate,Rainy
2162,89,2024-06-02 06:22:06,Bus,0,Moderate,Foggy
2163,28,2025-01-29 16:45:57,Car,0,Minor,Sunny
2164,66,2024-04-27 17:33:46,Bike,1,Minor,Sunny
2165,35,2024-05-24 02:55:16,Bus,2,Major,Snowy
2166,5,2024-11-01 01:10:29,Bus,2,Minor,Rainy
2167,65,2024-12-05 07:04:10,Bus,0,Moderate,Snowy
2168,40,2025-01-21 03:27:45,Car,0,Minor,Rainy
2169,76,2024-07-24 16:07:12,Car,0,Moderate,Sunny
2170,56,2025-01-31 01:06:37,Car,1,Moderate,Sunny
2171,36,2025-01-03 03:50:28,Bike,2,Moderate,Sunny
2172,45,2024-05-19 03:37:07,Bus,0,Minor,Snowy
2173,23,2024-05-05 01:21:22,Bike,0,Minor,Sunny
2174,47,2024-06-20 14:28:38,Car,3,Minor,Sunny
2175,31,2024-08-07 04:05:12,Bike,1,Minor,Snowy
2176,11,2024-07-23 03:55:59,Bus,1,Major,Foggy
2177,10,2024-07-13 20:39:51,Bike,3,Major,Rainy
2178,67,2024-05-05 05:31:06,Bike,0,Moderate,Foggy
2179,14,2025-01-19 11:58:59,Bus,3,Major,Snowy
2180,80,2025-03-26 13:22:43,Bus,0,Moderate,Rainy
2181,74,2025-04-09 01:37:01,Bus,1,Moderate,Foggy
2182,93,2024-09-29 06:23:00,Bike,0,Minor,Rainy
2183,10,2024-07-25 05:49:50,Bike,0,Moderate,Snowy
2184,76,2025-03-08 03:02:10,Car,3,Moderate,Rainy
2185,94,2024-12-30 14:21:46,Bike,3,Minor,Sunny
2186,1,2024-08-06 00:20:44,Car,0,Minor,Sunny
2187,5,2024-05-28 10:33:21,Bike,1,Moderate,Foggy
2188,20,2024-08-13 16:15:16,Car,0,Moderate,Sunny
2189,8,2024-11-11 17:41:36,Car,3,Minor,Sunny
2190,43,2024-11-13 10:04:41,Bus,0,Moderate,Rainy
2191,76,2024-08-17 02:05:20,Bike,0,Moderate,Rainy
2192,1,2024-04-26 19:40:06,Bus,0,Moderate,Snowy
2193,57,2025-03-24 04:38:04,Bus,2,Major,Snowy
2194,64,2024-05-15 23:44:41,Car,1,Major,Snowy
2195,84,2025-04-14 02:16:49,Car,3,Major,Sunny
2196,28,2024-10-28 14:08:16,Bus,0,Minor,Rainy
2197,37,2024-05-04 01:26:04,Car,0,Major,Snowy
2198,47,2024-09-07 23:10:44,Car,0,Moderate,Rainy
2199,76,2024-05-30 17:47:12,Bus,2,Moderate,Rainy
2200,37,2025-01-07 08:15:09,Bike,3,Minor,Rainy
2201,49,2024-05-30 04:27:54,Car,0,Major,Snowy
2202,44,2024-07-02 16:26:44,Bus,2,Moderate,Snowy
2203,56,2024-04-29 11:56:27,Car,3,Minor,Rainy
2204,28,2024-10-13 14:14:32,Car,2,Major,Rainy
2205,79,2025-03-20 08:42:16,Car,0,Major,Snowy
2206,6,2025-03-08 06:45:41,Car,0,Major,Foggy
2207,61,2024-12-01 10:20:56,Bus,0,Major,Sunny
2208,20,2024-11-14 23:30:02,Bus,0,Moderate,Foggy
2209,78,2024-11-07 02:22:22,Car,3,Major,Foggy
2210,2,2024-11-25 06:11:35,Bus,1,Minor,Foggy
2211,73,2025-02-28 19:30:17,Bike,3,Minor,Rainy
2212,37,2024-06-26 03:14:37,Car,3,Moderate,Snowy
2213,20,2025-02-11 23:38:28,Bike,0,Minor,Sunny
2214,26,2024-09-27 04:38:17,Bus,2,Major,Foggy
2215,29,2025-01-28 20:54:26,Bike,2,Minor,Rainy
2216,1,2025-02-01 00:56:16,Car,0,Minor,Snowy
2217,35,2025-03-13 01:40:53,Bus,2,Minor,Rainy
2218,70,2025-03-30 09:53:24,Car,0,Major,Sunny
2219,59,2025-02-11 20:36:47,Bike,0,Major,Foggy
2220,69,2025-01-31 08:11:38,Car,0,Major,Snowy
2221,33,2024-09-16 22:28:38,Bike,0,Major,Snowy
2222,51,2024-07-24 08:23:05,Car,0,Minor,Snowy
2223,78,2025-01-05 04:32:48,Bike,0,Major,Rainy
2224,12,2024-07-28 18:37:02,Bus,0,Moderate,Foggy
2225,20,2024-08-14 19:52:22,Bike,1,Minor,Snowy
2226,53,2024-05-04 13:30:23,Car,1,Minor,Foggy
2227,88,2024-12-19 17:09:37,Bus,1,Minor,Rainy
2228,43,2024-06-24 01:57:08,Bike,3,Moderate,Foggy
2229,98,2024-12-31 12:05:39,Bike,0,Moderate,Foggy
2230,89,2025-01-25 17:22:19,Car,0,Major,Rainy
2231,50,2024-12-14 10:05:58,Bike,1,Moderate,Snowy
2232,29,2024-05-24 20:24:31,Bus,3,Major,Foggy
2233,57,2024-11-25 12:55:11,Bike,2,Major,Rainy
2234,39,2024-10-26 03:35:29,Bus,3,Minor,Sunny
2235,95,2024-12-23 16:52:31,Bike,3,Major,Snowy
2236,56,2025-04-03 14:48:35,Bus,0,Minor,Rainy
2237,43,2024-05-15 08:10:39,Bike,0,Moderate,Rainy
2238,50,2025-01-22 09:27:48,Car,0,Major,Sunny
2239,23,2024-08-01 12:12:31,Bike,0,Minor,Rainy
2240,44,2024-06-19 19:42:10,Car,2,Moderate,Snowy
2241,38,2024-12-20 07:56:03,Bike,3,Major,Sunny
2242,84,2024-09-23 18:55:15,Car,2,Major,Sunny
2243,23,2024-05-16 14:51:11,Car,3,Minor,Rainy
2244,45,2024-07-22 19:04:46,Car,3,Moderate,Foggy
2245,52,2025-01-29 16:17:54,Bike,1,Moderate,Snowy
2246,80,2025-01-03 06:50:48,Bike,3,Major,Rainy
2247,50,2024-05-23 20:08:47,Bus,3,Major,Snowy
2248,8,2025-03-22 01:11:48,Car,0,Major,Rainy
2249,85,2025-04-23 10:36:05,Bike,1,Minor,Foggy
2250,1,2025-02-22 10:36:41,Bus,0,Minor,Rainy
2251,8,2024-09-24 11:50:26,Bike,1,Moderate,Rainy
2252,29,2025-04-06 14:45:08,Bike,0,Minor,Snowy
2253,96,2025-03-10 23:49:29,Car,0,Major,Sunny
2254,5,2024-10-07 02:13:41,Bus,1,Minor,Rainy
2255,86,2024-09-25 02:37:41,Bike,0,Major,Foggy
2256,47,2025-02-02 23:55:21,Car,3,Moderate,Foggy
2257,34,2024-10-19 04:27:24,Car,0,Minor,Snowy
2258,65,2024-10-15 10:58:58,Bike,0,Major,Foggy
2259,55,2024-06-20 14:14:09,Bike,1,Minor,Rainy
2260,90,2024-07-12 03:33:33,Car,0,Minor,Snowy
2261,43,2024-12-20 05:53:53,Bike,2,Moderate,Snowy
2262,74,2024-12-16 08:09:59,Car,1,Minor,Rainy
2263,30,2024-12-08 01:38:32,Bus,0,Major,Sunny
2264,82,2024-10-12 10:52:50,Car,0,Minor,Foggy
2265,17,2025-04-04 05:51:11,Car,2,Moderate,Snowy
2266,26,2024-12-19 11:02:40,Bus,0,Major,Foggy
2267,8,2024-09-30 16:21:52,Bus,0,Minor,Sunny
2268,47,2024-08-24 05:59:52,Bus,3,Minor,Sunny
2269,76,2024-10-05 20:12:10,Bike,3,Major,Rainy
2270,91,2024-08-11 15:33:21,Bus,3,Minor,Foggy
2271,72,2025-01-25 10:26:23,Bike,0,Major,Rainy
2272,89,2024-08-29 10:51:59,Car,2,Major,Rainy
2273,46,2025-04-25 14:23:23,Bike,1,Moderate,Rainy
2274,68,2024-08-08 21:56:24,Bus,3,Minor,Snowy
2275,33,2024-06-24 17:06:49,Car,0,Minor,Rainy
2276,1,2024-10-30 06:52:19,Bus,0,Major,Snowy
2277,19,2024-10-28 09:30:38,Bike,2,Minor,Foggy
2278,31,2025-04-14 12:10:23,Bike,0,Moderate,Snowy
2279,80,2024-12-01 18:16:11,Car,2,Moderate,Sunny
2280,14,2024-07-07 00:48:32,Car,2,Minor,Foggy
2281,53,2025-01-04 14:48:48,Car,0,Moderate,Foggy
2282,48,2025-02-19 10:08:52,Bike,0,Major,Foggy
2283,69,2024-09-29 21:20:22,Car,0,Major,Sunny
2284,90,2025-03-25 16:04:17,Car,1,Major,Sunny
2285,62,2024-09-08 16:48:10,Bus,2,Moderate,Sunny
2286,92,2024-12-19 09:39:01,Bike,0,Major,Sunny
2287,66,2025-03-10 18:50:49,Bike,0,Minor,Rainy
2288,64,2024-12-16 14:55:06,Bike,0,Moderate,Sunny
2289,70,2024-09-22 09:13:17,Bike,1,Minor,Rainy
2290,63,2024-11-22 20:51:05,Car,0,Minor,Foggy
2291,73,2024-05-30 14:21:33,Bike,0,Major,Rainy
2292,33,2024-11-20 08:54:59,Car,0,Moderate,Snowy
2293,41,2024-05-14 09:54:42,Bike,3,Minor,Rainy
2294,89,2024-11-05 12:38:08,Bike,1,Moderate,Sunny
2295,48,2025-02-28 18:13:05,Bike,0,Moderate,Foggy
2296,13,2024-08-22 15:52:20,Bus,0,Major,Foggy
2297,73,2025-01-12 17:18:30,Bus,0,Major,Rainy
2298,77,2025-04-23 11:56:25,Car,0,Major,Sunny
2299,31,2024-11-14 20:32:24,Car,0,Major,Snowy
2300,75,2024-07-09 02:47:32,Bike,2,Moderate,Sunny
2301,68,2025-01-12 23:34:15,Bike,3,Minor,Rainy
2302,98,2025-03-01 22:55:24,Bike,1,Major,Foggy
2303,4,2024-10-23 06:34:20,Bike,1,Moderate,Snowy
2304,19,2024-11-06 16:24:31,Car,0,Major,Rainy
2305,70,2024-07-27 08:13:55,Bike,0,Moderate,Sunny
2306,98,2024-06-04 13:46:31,Car,3,Major,Foggy
2307,82,2024-05-10 06:30:08,Bus,0,Moderate,Rainy
2308,13,2024-11-02 09:46:03,Bus,0,Major,Rainy
2309,23,2025-04-10 19:53:05,Car,0,Moderate,Rainy
2310,83,2024-12-16 14:54:39,Bus,2,Major,Snowy
2311,75,2024-07-05 21:52:33,Bike,2,Moderate,Foggy
2312,1,2024-06-06 23:43:14,Bike,3,Moderate,Foggy
2313,88,2024-08-25 01:26:59,Bike,0,Moderate,Rainy
2314,54,2025-04-14 08:18:27,Bike,2,Moderate,Rainy
2315,71,2024-09-16 03:27:26,Bike,3,Minor,Foggy
2316,89,2025-03-24 06:39:42,Bike,3,Minor,Foggy
2317,85,2024-12-24 23:25:28,Bike,3,Minor,Snowy
2318,15,2024-07-07 12:51:07,Bus,1,Minor,Rainy
2319,65,2025-04-12 18:44:28,Bike,1,Minor,Sunny
2320,76,2025-03-13 14:14:28,Bike,2,Minor,Foggy
2321,71,2024-10-05 16:32:06,Car,3,Moderate,Rainy
2322,15,2024-12-11 08:06:26,Car,0,Moderate,Snowy
2323,21,2025-03-25 10:18:43,Bike,2,Major,Rainy
2324,19,2024-05-01 17:11:01,Bike,0,Minor,Snowy
2325,60,2024-07-12 19:48:13,Bike,0,Major,Foggy
2326,93,2024-10-27 07:16:38,Bike,0,Moderate,Foggy
2327,89,2024-07-17 02:18:48,Bike,1,Major,Rainy
2328,33,2024-10-28 18:47:47,Bike,1,Moderate,Snowy
2329,49,2025-02-15 00:20:35,Car,3,Major,Snowy
2330,96,2024-08-17 16:17:52,Bus,0,Major,Sunny
2331,35,2025-02-01 15:57:41,Bike,2,Minor,Snowy
2332,44,2024-10-06 16:27:32,Car,0,Major,Rainy
2333,90,2025-02-05 16:15:43,Bike,0,Minor,Foggy
2334,11,2024-06-30 11:19:41,Car,0,Moderate,Rainy
2335,99,2024-12-12 19:38:13,Bike,3,Major,Sunny
2336,72,2025-03-15 12:22:20,Car,1,Minor,Foggy
2337,78,2025-03-26 17:24:59,Bike,0,Major,Foggy
2338,74,2024-12-25 08:28:13,Bike,0,Moderate,Snowy
2339,66,2024-12-20 15:21:48,Bus,2,Moderate,Foggy
2340,46,2025-04-02 06:54:09,Bike,0,Major,Rainy
2341,9,2025-02-12 15:16:54,Car,2,Major,Foggy
2342,3,2024-07-18 08:06:16,Car,2,Minor,Sunny
2343,85,2024-09-08 04:07:27,Bus,0,Moderate,Foggy
2344,26,2024-04-29 19:46:50,Bus,1,Major,Snowy
2345,72,2025-02-03 15:17:43,Car,0,Moderate,Foggy
2346,48,2025-02-24 22:50:21,Bike,3,Major,Rainy
2347,66,2024-05-16 22:58:41,Bus,3,Moderate,Foggy
2348,70,2024-09-13 17:18:54,Car,0,Minor,Foggy
2349,28,2025-02-22 02:34:34,Bus,0,Major,Rainy
2350,93,2024-05-29 03:20:09,Car,0,Minor,Snowy
2351,26,2025-01-21 06:10:40,Bike,1,Moderate,Rainy
2352,25,2025-04-17 01:02:45,Car,1,Moderate,Sunny
2353,12,2024-05-14 11:13:44,Bike,2,Minor,Rainy
2354,5,2024-08-25 13:01:31,Car,1,Minor,Foggy
2355,98,2024-09-14 18:28:48,Bike,0,Moderate,Foggy
2356,48,2024-09-29 17:40:03,Bike,2,Major,Rainy
2357,37,2024-07-03 22:01:59,Bus,1,Moderate,Snowy
2358,79,2024-04-28 09:20:36,Bike,0,Major,Rainy
2359,44,2025-01-03 03:16:53,Car,0,Major,Foggy
2360,100,2024-05-13 06:05:25,Car,2,Moderate,Sunny
2361,15,2025-03-05 08:33:01,Bike,0,Major,Snowy
2362,43,2024-09-15 10:18:43,Car,1,Moderate,Snowy
2363,48,2024-07-22 12:34:38,Bus,1,Major,Foggy
2364,87,2024-11-28 22:54:13,Bus,2,Major,Snowy
2365,70,2024-05-14 21:10:38,Car,2,Major,Sunny
2366,46,2025-01-22 08:31:30,Bike,1,Major,Snowy
2367,43,2025-04-06 02:20:29,Bus,1,Major,Snowy
2368,21,2025-04-15 08:36:59,Car,1,Moderate,Rainy
2369,23,2024-08-16 19:36:04,Car,0,Moderate,Foggy
2370,80,2025-03-11 07:41:17,Car,0,Major,Snowy
2371,47,2024-05-08 00:56:28,Bus,2,Moderate,Snowy
2372,15,2025-03-26 18:02:45,Bike,0,Major,Foggy
2373,25,2024-12-23 11:36:42,Bus,0,Major,Snowy
2374,36,2024-10-03 16:59:54,Bike,0,Minor,Sunny
2375,75,2024-08-22 07:28:39,Car,0,Moderate,Foggy
2376,51,2024-09-29 16:31:20,Bus,1,Moderate,Snowy
2377,15,2024-08-03 12:29:07,Car,3,Major,Foggy
2378,68,2024-07-29 02:09:11,Bus,3,Minor,Sunny
2379,21,2024-08-21 11:55:06,Bus,0,Moderate,Snowy
2380,13,2024-08-27 03:24:55,Car,0,Minor,Snowy
2381,86,2025-04-02 15:26:44,Car,2,Minor,Snowy
2382,19,2025-02-12 11:42:09,Bike,2,Major,Foggy
2383,34,2024-08-06 09:52:01,Bike,0,Moderate,Sunny
2384,78,2024-10-07 09:17:21,Bike,0,Moderate,Snowy
2385,68,2024-07-06 01:41:14,Bus,0,Moderate,Snowy
2386,52,2024-11-13 21:35:01,Bike,3,Moderate,Rainy
2387,27,2024-09-04 05:57:08,Car,0,Minor,Foggy
2388,29,2025-04-15 00:03:07,Bike,2,Major,Foggy
2389,28,2024-12-12 11:18:05,Car,0,Minor,Rainy
2390,35,2024-06-02 03:52:20,Bus,2,Moderate,Sunny
2391,8,2024-10-06 09:34:58,Car,3,Moderate,Foggy
2392,16,2024-07-18 19:44:30,Bike,3,Major,Foggy
2393,36,2024-09-15 17:57:14,Bike,0,Major,Foggy
2394,30,2025-03-09 05:43:08,Bike,2,Minor,Sunny
2395,18,2024-08-15 00:46:52,Bus,0,Minor,Sunny
2396,2,2024-06-05 21:26:30,Car,0,Moderate,Rainy
2397,49,2024-09-24 11:55:47,Bike,3,Major,Snowy
2398,77,2025-01-14 20:26:53,Bike,1,Moderate,Sunny
2399,4,2024-12-26 22:38:37,Bus,1,Minor,Rainy
2400,90,2024-07-15 16:22:50,Car,2,Major,Foggy
2401,89,2024-09-05 18:16:34,Bus,1,Minor,Snowy
2402,94,2024-12-04 16:37:22,Car,3,Minor,Rainy
2403,75,2024-07-08 21:50:04,Car,3,Minor,Rainy
2404,7,2025-01-03 17:35:58,Bike,3,Moderate,Foggy
2405,95,2025-04-15 10:41:18,Car,0,Major,Rainy
2406,74,2024-10-03 05:04:41,Bus,2,Moderate,Rainy
2407,39,2025-02-28 01:36:13,Car,0,Major,Sunny
2408,13,2024-12-12 01:06:39,Bus,0,Moderate,Snowy
2409,31,2024-05-12 06:05:03,Bus,3,Moderate,Snowy
2410,71,2024-06-18 18:45:49,Bike,0,Moderate,Sunny
2411,63,2024-12-15 16:29:01,Bike,0,Major,Foggy
2412,56,2024-11-09 12:59:39,Bus,0,Minor,Sunny
2413,42,2024-09-01 16:04:06,Car,3,Minor,Snowy
2414,61,2025-04-21 13:10:29,Bike,2,Moderate,Sunny
2415,42,2024-11-15 07:55:13,Bike,3,Moderate,Snowy
2416,56,2024-07-05 02:05:28,Car,1,Major,Snowy
2417,36,2024-09-17 16:08:31,Bus,0,Minor,Rainy
2418,84,2024-07-29 13:20:47,Bus,1,Moderate,Rainy
2419,68,2024-11-12 08:34:39,Bike,1,Major,Sunny
2420,7,2024-11-24 22:12:30,Bus,1,Moderate,Sunny
2421,54,2025-03-08 15:21:24,Bike,0,Minor,Snowy
2422,1,2024-11-25 13:23:37,Bike,3,Moderate,Rainy
2423,44,2024-07-08 23:45:05,Car,3,Minor,Rainy
2424,45,2024-12-15 09:15:41,Bus,0,Major,Sunny
2425,47,2024-10-21 12:39:17,Bike,2,Moderate,Rainy
2426,13,2024-07-09 13:07:37,Car,3,Major,Sunny
2427,22,2025-04-07 06:54:45,Car,0,Moderate,Snowy
2428,21,2024-07-06 20:08:55,Bike,2,Minor,Sunny
2429,86,2024-07-02 00:28:26,Bus,0,Moderate,Snowy
2430,92,2024-08-24 18:37:04,Bike,0,Moderate,Sunny
2431,9,2024-06-29 23:11:47,Bus,0,Moderate,Foggy
2432,26,2024-12-28 19:55:14,Bus,0,Major,Rainy
2433,9,2024-08-21 03:24:43,Bike,2,Moderate,Foggy
2434,15,2024-08-02 12:53:18,Bike,0,Major,Foggy
2435,10,2024-10-29 10:46:22,Car,0,Minor,Snowy
2436,88,2024-11-17 07:05:29,Bike,0,Moderate,Sunny
2437,42,2024-10-17 07:34:40,Car,2,Minor,Sunny
2438,72,2025-01-17 02:28:45,Car,0,Major,Rainy
2439,24,2024-09-09 18:46:45,Bus,0,Moderate,Foggy
2440,80,2024-09-30 03:54:32,Bike,0,Minor,Snowy
2441,49,2025-04-19 11:34:19,Car,3,Minor,Rainy
2442,26,2024-09-06 22:44:46,Bus,0,Major,Snowy
2443,91,2025-02-16 04:58:49,Car,3,Major,Rainy
2444,37,2025-01-28 14:40:49,Car,0,Minor,Foggy
2445,68,2025-01-07 20:26:13,Bike,1,Major,Foggy
2446,50,2024-05-19 18:51:52,Bike,0,Moderate,Snowy
2447,24,2024-10-04 10:55:43,Car,0,Minor,Foggy
2448,19,2025-01-07 23:21:48,Bike,2,Minor,Rainy
2449,100,2024-09-27 13:13:01,Bus,1,Major,Sunny
2450,60,2024-07-02 07:34:27,Car,0,Major,Foggy
2451,39,2024-12-22 07:18:05,Car,1,Minor,Sunny
2452,74,2024-09-10 06:46:37,Car,0,Major,Rainy
2453,89,2024-06-05 06:02:22,Bus,1,Moderate,Foggy
2454,18,2024-10-03 15:09:24,Bike,3,Major,Snowy
2455,19,2024-06-06 03:51:16,Bus,0,Moderate,Sunny
2456,36,2025-02-14 20:09:13,Bike,0,Moderate,Rainy
2457,74,2024-09-05 14:46:32,Bus,3,Moderate,Sunny
2458,97,2024-07-16 11:34:53,Bus,3,Moderate,Sunny
2459,55,2024-04-28 01:49:36,Car,0,Minor,Foggy
2460,69,2024-06-19 19:46:38,Bike,0,Moderate,Rainy
2461,47,2024-11-09 16:08:38,Car,0,Minor,Sunny
2462,49,2025-01-16 03:37:11,Bike,2,Minor,Sunny
2463,99,2025-01-23 19:56:18,Bike,1,Minor,Foggy
2464,98,2025-02-20 00:09:56,Car,3,Major,Rainy
2465,33,2024-09-15 12:33:42,Bike,2,Minor,Foggy
2466,21,2024-12-09 14:07:12,Car,0,Minor,Sunny
2467,81,2024-11-01 06:54:34,Bus,0,Moderate,Snowy
2468,22,2024-10-16 08:44:45,Bus,0,Major,Sunny
2469,48,2024-09-22 03:10:48,Bus,2,Moderate,Rainy
2470,37,2025-02-13 16:03:47,Car,0,Minor,Snowy
2471,15,2025-01-16 14:30:19,Bike,3,Major,Rainy
2472,35,2024-07-17 00:28:53,Bus,0,Moderate,Sunny
2473,92,2025-01-03 22:19:32,Bus,2,Major,Rainy
2474,71,2024-06-22 19:57:06,Car,0,Major,Sunny
2475,32,2024-10-15 12:10:25,Bike,0,Major,Foggy
2476,11,2024-08-29 19:31:09,Bus,0,Minor,Snowy
2477,10,2024-09-06 07:37:38,Bike,3,Major,Sunny
2478,73,2024-12-08 14:53:49,Bike,3,Moderate,Foggy
2479,78,2024-09-01 03:45:23,Car,2,Minor,Foggy
2480,77,2024-06-10 05:20:07,Bus,1,Minor,Rainy
2481,57,2024-12-08 15:50:22,Car,0,Minor,Sunny
2482,25,2025-01-01 15:44:43,Car,0,Major,Snowy
2483,2,2024-05-28 10:41:22,Bus,0,Major,Snowy
2484,64,2024-11-04 09:06:40,Bus,0,Minor,Foggy
2485,35,2024-11-22 23:27:41,Bus,3,Major,Sunny
2486,7,2024-09-28 09:09:10,Bike,0,Moderate,Rainy
2487,85,2025-04-13 04:05:25,Bike,2,Minor,Sunny
2488,18,2025-03-29 21:50:56,Car,2,Moderate,Foggy
2489,67,2025-03-17 11:39:48,Car,0,Minor,Snowy
2490,42,2024-11-18 20:07:37,Bus,0,Major,Rainy
2491,39,2024-09-26 23:50:34,Car,2,Major,Snowy
2492,41,2024-08-23 23:13:59,Bike,0,Minor,Sunny
2493,75,2024-09-24 07:56:59,Bus,1,Moderate,Snowy
2494,24,2024-08-17 09:38:17,Car,3,Moderate,Snowy
2495,60,2024-05-07 14:04:45,Bike,1,Major,Sunny
2496,46,2025-03-17 02:34:29,Bus,0,Moderate,Snowy
2497,19,2024-09-24 01:54:42,Car,3,Major,Rainy
2498,68,2024-05-03 10:46:12,Bus,0,Moderate,Rainy
2499,90,2024-09-20 16:44:53,Car,0,Major,Sunny
2500,42,2025-02-14 17:14:39,Bus,3,Minor,Rainy
2501,32,2025-01-08 23:17:30,Bus,0,Minor,Snowy
2502,39,2024-10-22 05:31:40,Bike,1,Major,Sunny
2503,36,2024-09-13 13:34:40,Car,1,Moderate,Snowy
2504,97,2024-12-10 01:41:20,Bike,1,Minor,Rainy
2505,36,2024-06-26 05:04:21,Bus,0,Major,Snowy
2506,3,2024-09-23 19:21:27,Bike,0,Moderate,Sunny
2507,73,2024-05-21 16:45:14,Bus,3,Moderate,Snowy
2508,8,2024-11-21 21:59:16,Bike,1,Major,Rainy
2509,97,2025-03-11 20:21:57,Car,1,Major,Rainy
2510,70,2024-05-24 12:29:16,Bike,0,Major,Snowy
2511,41,2025-04-15 12:19:02,Bus,1,Major,Rainy
2512,68,2024-10-10 05:35:20,Bus,0,Moderate,Foggy
2513,13,2025-02-21 02:02:10,Car,0,Moderate,Rainy
2514,49,2025-03-08 12:04:34,Bus,1,Moderate,Snowy
2515,60,2024-07-05 15:33:46,Car,2,Major,Foggy
2516,2,2024-12-06 02:28:01,Bike,3,Minor,Snowy
2517,60,2024-10-11 17:29:25,Car,1,Minor,Rainy
2518,5,2024-06-11 21:01:46,Bus,0,Minor,Rainy
2519,44,2024-08-11 15:23:16,Bike,0,Minor,Foggy
2520,27,2025-04-04 19:42:33,Bike,0,Minor,Foggy
2521,32,2024-05-02 23:51:21,Car,0,Minor,Sunny
2522,21,2024-10-30 19:38:02,Bike,1,Moderate,Snowy
2523,8,2024-05-06 02:31:59,Bus,3,Moderate,Rainy
2524,72,2024-12-04 13:00:20,Car,0,Major,Rainy
2525,50,2024-10-27 06:03:20,Car,3,Major,Snowy
2526,67,2024-06-28 18:12:58,Car,3,Moderate,Rainy
2527,44,2024-05-20 02:56:52,Car,0,Major,Foggy
2528,58,2024-11-08 08:39:45,Bus,3,Major,Rainy
2529,3,2024-11-16 10:58:04,Car,0,Major,Snowy
2530,86,2024-12-31 02:26:03,Car,3,Minor,Rainy
2531,70,2025-04-21 15:28:23,Bus,1,Major,Snowy
2532,2,2024-10-27 03:53:23,Bus,3,Moderate,Foggy
2533,87,2025-04-06 00:49:59,Car,3,Moderate,Snowy
2534,44,2024-10-05 11:50:39,Bike,1,Moderate,Snowy
2535,2,2024-10-31 05:26:18,Car,1,Moderate,Foggy
2536,81,2024-05-07 13:42:30,Bus,0,Moderate,Snowy
2537,35,2024-10-03 14:41:58,Bike,0,Moderate,Sunny
2538,98,2024-10-11 19:12:54,Bike,3,Moderate,Foggy
2539,87,2025-02-21 09:54:47,Car,0,Major,Snowy
2540,30,2024-10-14 14:59:28,Bus,3,Minor,Rainy
2541,8,2025-02-23 06:37:36,Bus,2,Moderate,Rainy
2542,22,2024-07-26 09:04:47,Car,3,Moderate,Snowy
2543,44,2024-06-26 06:47:11,Bus,0,Minor,Foggy
2544,58,2024-06-06 22:38:19,Car,1,Major,Sunny
2545,36,2024-08-08 17:31:17,Bus,3,Major,Rainy
2546,69,2024-07-20 14:36:44,Bike,0,Minor,Snowy
2547,77,2024-07-04 00:50:14,Car,2,Moderate,Sunny
2548,93,2024-07-05 03:45:41,Bike,3,Major,Rainy
2549,31,2025-03-15 01:28:50,Bus,0,Minor,Foggy
2550,47,2024-06-26 00:53:02,Bike,0,Major,Snowy
2551,55,2024-08-04 14:54:13,Bus,0,Minor,Rainy
2552,80,2024-07-23 20:44:03,Bus,0,Moderate,Rainy
2553,62,2025-02-27 11:31:25,Bus,1,Major,Snowy
2554,30,2025-03-08 14:09:37,Bus,0,Major,Sunny
2555,55,2024-09-15 20:43:07,Bike,0,Minor,Foggy
2556,16,2024-12-14 05:32:48,Bus,1,Major,Sunny
2557,12,2024-12-31 15:06:55,Car,0,Moderate,Sunny
2558,17,2024-10-20 10:01:46,Bike,0,Minor,Snowy
2559,16,2025-04-17 04:23:08,Bike,0,Minor,Snowy
2560,12,2024-05-06 09:43:37,Car,0,Minor,Snowy
2561,8,2024-12-26 00:33:28,Bus,2,Minor,Sunny
2562,84,2024-05-03 11:42:33,Bike,0,Moderate,Snowy
2563,3,2024-11-06 08:47:08,Bus,1,Minor,Snowy
2564,16,2025-03-19 21:40:59,Bus,0,Major,Foggy
2565,30,2024-07-07 11:41:09,Bus,0,Major,Sunny
2566,23,2025-02-12 03:03:06,Bus,1,Major,Rainy
2567,92,2024-12-13 20:24:01,Car,0,Moderate,Snowy
2568,5,2024-08-09 17:49:46,Bus,1,Major,Foggy
2569,84,2025-02-28 16:53:43,Car,3,Moderate,Sunny
